0.09,0.06,1.58755788954322
0.09,0.07,1.57639931928074
0.09,0.08,1.5697587808231
0.09,0.09,1.56552547147964
0.09,0.1,1.56222230817267
0.09,0.11,1.57150566665323
0.09,0.12,1.60396760757657
0.09,0.13,1.63778244462662
0.09,0.14,1.65850728895951
0.09,0.15,1.65159125240595
0.09,0.16,1.62810001397632
0.09,0.17,1.59712294130036
0.09,0.18,1.56281192021629
0.09,0.19,1.52682143331569
0.09,0.2,1.48908937757261
0.09,0.21,1.44708195483442
0.09,0.22,1.38460329489962
0.09,0.23,1.37601482966663
0.09,0.24,1.38966619347177
0.09,0.25,1.42142595629895
0.09,0.26,1.46778439497527
0.09,0.27,1.52478150905692
0.09,0.28,1.58786420756325
0.09,0.29,1.65134634874411
0.09,0.3,1.70688917372912
0.09,0.31,1.73855872380752
0.09,0.32,1.75192942567619
0.09,0.33,1.76491522479479
0.09,0.34,1.77749571702359
0.09,0.35,1.78960208675099
0.09,0.36,1.80112272646776
0.09,0.37,1.81190702211009
0.09,0.38,1.82176749021594
0.09,0.39,1.83048035376229
0.09,0.4,1.83771633417523
0.09,0.41,1.84040385657958
0.09,0.42,1.83794347796274
0.09,0.43,1.83128616778103
0.09,0.44,1.82114955551101
0.09,0.45,1.80814249233691
0.09,0.46,1.79283311052142
0.09,0.47,1.77579636955914
0.09,0.48,1.75765725197878
0.09,0.49,1.73913914943877
0.09,0.5,1.72112536775345
0.09,0.51,1.70474261568225
0.09,0.52,1.69147827903043
0.09,0.53,1.68334857136474
0.09,0.54,1.68314284019908
0.09,0.55,1.68956556380072
0.09,0.56,1.69863922703223
0.09,0.57,1.70972880876745
0.09,0.58,1.72229940713949
0.09,0.59,1.73588667923681
0.09,0.6,1.75007744953261
0.09,0.61,1.76449654028472
0.09,0.62,1.77879754347536
0.09,0.63,1.7926561416178
0.09,0.64,1.80576503599595
0.09,0.65,1.81782960513318
0.09,0.66,1.82856241084352
0.09,0.67,1.83766509895878
0.09,0.68,1.84486014244095
0.09,0.69,1.8518337732244
0.09,0.7,1.85847223316851
